movie_title,duration,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,num_voted_users,gross,imdb_score,budget,movie_facebook_likes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
Crash ,0.22243732981312334,0.995898700400221,-0.07758688529836039,-0.299036121385966,-0.23664900169509454,0.08415107553846007,-0.2936261325116969,1.7124512541635704,0.04825315720034154,7.9,-0.1741676479182726,0.4145169284205093,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Albert Nobbs ,0.13426254034451107,0.4717048332468489,-0.21724420025027116,-0.299036121385966,-0.3473781386253621,-0.204042450252098,-0.36552651589297347,-0.5518618108358612,-0.6896379578782421,6.7,-0.1674317029962454,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ta Ra Rum Pum ,1.8977583297167566,-1.1895864995776837,-0.2576190638145676,-0.45952542878311964,-0.38436211595015973,-0.3717089438811773,-0.5486032630047704,-0.6626202535283438,-0.7203015479230099,5.4,-0.17641296289228167,-0.4243893552006566,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Persepolis ,-0.9238349332788363,0.632995253909425,-0.25596435629144076,-0.43149832526279014,-0.3184147828890748,-0.34706786175038606,-0.5036259306693462,-0.21655681804838384,-0.6691822505576568,8.0,-0.17057514395985812,0.2269680163656991,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Neon Demon ,0.3546995140160418,0.7217049852738417,-0.2592737713376945,0.676385114820397,-0.24823434398960945,-0.13601163654317444,0.4531981873817832,-0.616499077625333,-0.7137421476429443,7.0,-0.17192233294426354,-0.4294531758261365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Harry Brown ,-0.5711357754043871,0.4878338753131065,-0.25530247328218997,-0.4428782396851977,-0.2843271411379059,-0.06048136305531442,-0.46498343387412255,-0.1884412643607787,-0.7067579891733533,7.2,-0.17057514395985812,-0.4294531758261365,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Spider-Man 3 ,2.030020513919675,1.8426734088787449,-0.2592737713376945,1.0665536093029422,2.0109074034407994,1.7388533081909394,1.8350369798842032,1.8576497584941356,4.085001450457891,6.2,0.9552257840082875,-0.4294531758261365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Omega Code ,-0.43887359120146874,-1.0041025158157213,-0.2592737713376945,-0.46238666440932497,-0.3311141004042162,-0.16815217845290212,-0.4680452710518862,-0.6508662151675506,-0.5522606656966899,3.5,-0.16967701797025447,-0.42340472341236884,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Juno ,-0.6152231701386933,1.8023508037131009,-0.042507085808070014,1.0665536093029422,0.22854705043850448,0.11736296884517866,0.9250378545343897,2.0649132978691145,1.321461063047271,7.5,-0.16967701797025447,0.03941910431088892,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Diamonds Are Forever ,0.44287430348465406,-0.35087631213228865,-0.2321365679584133,-0.4782535165182818,-0.4004033591271804,-0.3101062385541993,-0.5378868328825976,-0.18967434452722404,-0.1057499321348662,6.7,-0.17102420695465992,-0.4294531758261365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Godfather ,2.8676810138714917,0.35880153878304577,-0.2592737713376945,0.41627278516536675,1.7881123593155126,1.2031776096954783,0.8883485986973947,6.98022939038727,1.1973279087345554,9.2,-0.17641296289228167,1.5866976287630727,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flashdance ,-0.6593105648729994,-0.9073282634181757,-0.1887832308524884,-0.47948905008414316,-0.4010717442595562,-0.3545673215293225,-0.5544629858794559,-0.44873388035616646,0.6258019210755268,6.1,-0.18539422278831794,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
500 Days of Summer ,-0.6593105648729994,1.3507376258578883,-0.10571691319151777,1.0015255268891845,3.347677668192521,5.4885831976591675,2.2584151551542755,1.8147505017357077,-0.2690767715259479,7.7,-0.16967701797025447,1.4460359447219653,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Piano ,0.4869616982189602,-0.6492635903580541,-0.15370343136219802,-0.4290922862134811,-0.435827771143101,-0.3979570531074549,-0.5407375088756879,-0.2580771464486363,-0.15788910726974392,7.6,-0.17192233294426354,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Magic Mike ,0.002000356141592655,1.2942859786259866,-0.2592737713376945,0.6113570324066394,2.902087579941947,5.4885831976591675,1.866236044919691,0.03966530750508232,0.8950873321610977,6.1,-0.17192233294426354,2.102457136913801,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darkness Falls ,-0.6152231701386933,-0.1895858914697126,-0.10240749814526397,-0.4290922862134811,-0.2237268891358279,-0.35992407851427716,-0.47944797502424724,-0.5104011476049528,-0.2727973927134763,4.9,-0.15395981315219104,-0.33567871979873143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Live and Let Die ,0.4869616982189602,-0.22184397560222782,-0.2321365679584133,-0.4563390527448455,-0.31796919280082425,-0.3026067787752628,-0.4977662077946606,-0.1849806845388193,-0.22600503129273905,6.8,-0.17192233294426354,-0.4294531758261365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
My Dog Skip ,-0.6593105648729994,-0.6815216744905693,-0.2549715317775646,-0.4290922862134811,-0.23174751072433822,-0.17350893543785673,-0.4634525152852408,-0.5715181694031211,-0.24462109328570708,7.0,-0.1809035928402998,-0.4294531758261365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jumping the Broom ,0.09017514561020494,-0.8992637423850469,-0.23610786601391787,-0.4290922862134811,-0.23664900169509454,0.03861864116634588,-0.28164273528148415,-0.6290486515773812,-0.19887041302925842,5.7,-0.1737185849234708,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Great Gatsby ,1.4568843823736952,2.6329964701253674,0.07166773328768641,1.3916940213717297,-0.3264354044775851,-0.3631381327052499,0.9752942164866476,1.7241456273550193,1.3403576630072744,7.3,0.26815940196151333,4.962578045749656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Good Night, and Good Luck. ",-0.7474853543416117,1.512028046520464,-0.2592737713376945,0.8714693620616696,-0.2950213032559197,-0.100657040442474,0.6044951762002404,-0.12456638584625969,-0.2818203189123735,7.5,-0.16967701797025447,-0.4294531758261365,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Capote ,0.002000356141592655,0.8668663638701601,-0.20897066263463665,0.936497444475427,-0.42468801893683666,-0.3893862419315275,0.5725570470183958,-0.015173612585431588,-0.32124177287497807,7.4,-0.17192233294426354,-0.4294531758261365,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desperado ,-0.2625240122642442,-0.5686183800267661,-0.2592737713376945,0.5463289499928818,2.2337024475660865,1.7388533081909394,1.1858747079021488,0.2376475983154193,-0.3659431701269414,7.2,-0.17192233294426354,-0.4294531758261365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Claim ,0.22243732981312334,-0.7460378427555998,-0.19738770997274832,0.41627278516536675,-0.23932254222459798,0.07129485877456901,0.3067051155146448,-0.6470741621825682,-0.7270116536112701,6.5,-0.11354414362002783,-0.42284207667620444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Logan's Run ,0.3987869087503479,-0.415392480397319,-0.2516621167313108,-0.4290922862134811,-0.2930161478587921,-0.16815217845290212,-0.4404359461558453,-0.41774113961352227,-0.37489229691677206,6.8,-0.1629410730482273,-0.4294531758261365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Man with the Golden Gun ,0.6633112771561848,-0.36700535419854624,-0.2321365679584133,0.5463289499928818,-0.3536163998608701,-0.27314461535801243,0.33346979567199225,-0.19165655404210116,-0.4321566298490925,6.8,-0.14497855325615477,-0.33567871979873143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Action Jackson ,-0.6152231701386933,-1.0363605999482366,-0.25199305823593615,-0.4290922862134811,-0.2524674498279899,0.021477018814491124,-0.3173817657874491,-0.6317269547346065,-0.442793479691271,5.2,-0.17192233294426354,-0.3835974668287354,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Descent ,-0.43887359120146874,1.439447357222305,-0.1940782949264945,-0.460760962348981,-0.3865900663914126,-0.31867704973012667,-0.523422291732473,0.3452504164959236,-0.3604916342639509,7.2,-0.187639537762327,0.03941910431088892,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Devil's Due ,-0.9238349332788363,-0.21377945456909903,-0.2546405902729392,-0.4309781006034801,-0.33311925580134377,-0.25921704719713046,-0.4633469346929041,-0.5896696398102569,-0.5063287295104272,4.0,-0.17192233294426354,-0.4294531758261365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Flirting with Disaster ,-0.7915727490759178,-0.9153927844513046,-0.015369882428788777,-0.44743020545416073,-0.3230934788157058,-0.20029272036262977,-0.47796984673153375,-0.5818800204792179,-0.5196135823199789,6.8,-0.17192233294426354,-0.3908180999428456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Devil's Rejects ,-0.04208703859271348,0.7862211535388722,-0.2592737713376945,-0.4290922862134811,-0.295244098300045,-0.08405109378911471,-0.4091313005280208,-0.17629608766761848,-0.4908364511950004,6.9,-0.17192233294426354,-0.4294531758261365,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dope ,-0.30661140699855033,0.1329949498554394,-0.24471234513417778,-0.4526974801296751,-0.3828025506412827,-0.3020711030767674,-0.5253755326907016,-0.3066445942947563,-0.482633607508027,7.3,-0.17192233294426354,0.648953068489022,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In Too Deep ,-0.6593105648729994,-1.0928122471801383,-0.24338857911567627,-0.4290922862134811,-0.24712036876898302,0.03861864116634588,-0.34087344758235955,-0.6514230900814291,-0.5323242456632181,6.1,-0.17192233294426354,-0.411870465320998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Skyfall ,1.4568843823736952,4.729771938738856,-0.2592737713376945,-0.43670057185589073,-0.31440447209481964,-0.19332893628218878,-0.48858069626136974,2.7789926740428967,3.62445268063154,7.8,0.6947692470232358,3.321525065270067,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
House of 1000 Corpses ,-0.21843661752993807,0.31041441258427294,-0.2592737713376945,-0.4290922862134811,-0.36408776693475864,-0.24153974914678028,-0.46720062631319276,-0.27943727707383403,-0.5526478012194789,6.0,-0.17192233294426354,-0.4294531758261365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A Serious Man ,-0.17434922279563192,1.4313828361891763,0.07166773328768641,-0.4410574533776125,-0.41644460230420105,-0.35135326733834976,-0.5370949784400726,-0.004871426678678854,-0.6012220568880712,7.0,-0.17192233294426354,0.03941910431088892,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get Low ,-0.43887359120146874,-0.028295470807136618,-0.25563341478681534,0.35124470275160924,0.22854705043850448,0.11575594174969228,0.42421631478536553,-0.5549710291050163,-0.6014220812030038,7.1,-0.16967701797025447,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Warlock ,-0.30661140699855033,-1.0686186840807517,-0.24305763761105087,-0.4494460760089872,-0.31640962749194723,-0.2410040734482848,-0.4911674207736183,-0.6045527848299865,-0.602597460268606,6.2,-0.17192233294426354,-0.4294531758261365,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Beyond the Lights ,0.2665247245474295,-0.7460378427555998,-0.2238630303427788,-0.43605029103175313,-0.2919021726381657,-0.05137487618089158,-0.4320422890650796,-0.6077150388052253,-0.5235957440320924,6.9,-0.17192233294426354,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A Single Man ,-0.4829609859357749,0.9475115742014482,-0.1957330024496214,0.41627278516536675,-0.36341938180238276,-0.24743218183023036,0.18592091788148707,-0.13045334922154697,-0.6015608040495323,7.6,-0.17192233294426354,0.3207424723931042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Last Temptation of Christ ,2.382719671794124,-0.3992634383310614,5.366731807293782,-0.43670057185589073,-0.30215074466792885,-0.31867704973012667,-0.4941236773590452,-0.4188482599780189,-0.6129174379245036,7.6,-0.17192233294426354,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outside Providence ,-0.6152231701386933,-0.737973321722471,-0.2493455261989331,-0.44463399791036917,-0.348046523757738,-0.18582947650325232,-0.4896892924809048,-0.6306198343701099,-0.6283989934935887,6.4,-0.17192233294426354,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bride & Prejudice ,0.5310490929532664,-0.3589408331654174,-0.22684150388440721,-0.4467148965476094,-0.31083975138881503,-0.19118623348820693,-0.47369383274189836,-0.566314040743661,-0.6382927813516375,6.2,-0.17192233294426354,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Rabbit-Proof Fence ,-0.7033979596073056,-0.7218442796562133,-0.2010280665236275,-0.4865771110672428,-0.41911814283370447,-0.37920840366011377,-0.5797495377440899,-0.5262057880178862,-0.6445295830121288,7.5,-0.17641296289228167,-0.4294531758261365,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Who's Your Caddy? ,-0.7474853543416117,-1.1170058102795246,-0.23610786601391787,-0.4491209355969184,-0.3095029811240633,-0.16708082705591118,-0.43109206373404946,-0.5903193272097818,-0.6512741904609808,2.0,-0.17192233294426354,-0.40854147213202513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Split Second ,-0.6152231701386933,-1.0041025158157213,-0.25728812230994225,-0.4807245836500046,-0.3970614334653011,-0.38349380924807747,-0.5701944941376207,-0.6262775359345095,-0.6550462779677321,6.2,-0.17192233294426354,-0.4294531758261365,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
The Other Side of Heaven ,0.13426254034451107,-1.100876768213267,-0.2569571808053169,0.22118853792409418,-0.4302578950399688,-0.38510083634356385,-0.009403177941364176,-0.6606711913297689,-0.665217153616757,6.5,-0.17192233294426354,-0.3989764776172298,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veer-Zaara ,3.6171667243546963,-1.0847477261470093,-0.21062537015776356,0.0261042906828216,-0.24823434398960945,-0.19118623348820693,-0.06916179320392299,-0.45352698229347804,-0.6909665333505216,7.9,-0.17192233294426354,-0.33567871979873143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Redbelt ,-0.4829609859357749,-0.04442451287339422,-0.14609177675581425,-0.4290922862134811,-0.32443024908045753,-0.13547596084467897,-0.4822986510173375,-0.5588558945756451,-0.6992253529229364,6.8,-0.17192233294426354,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cyrus ,-0.835660143810224,0.47976935427997774,-0.20731595511150974,-0.46225660824449744,-0.38213416550890683,-0.2838581293279217,-0.5362503337013792,-0.4832402366268537,-0.6260615779519573,6.3,-0.17192233294426354,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A Dog of Flanders ,-0.43887359120146874,-1.1170058102795246,-0.2592737713376945,-0.45152697464622743,-0.3337876409337196,-0.21154191003103445,-0.4956018056517587,-0.6767277513465998,-0.7020403959494732,6.3,-0.17192233294426354,-0.42209188102798517,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auto Focus ,-0.21843661752993807,-0.5363602958942509,-0.17289803863047012,-0.4432033800972665,-0.2932389429029174,-0.07333757981920548,-0.45453095523279163,-0.6064156640061754,-0.70327366925567,6.6,-0.17192233294426354,-0.41271443542524466,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Factory Girl ,-0.4829609859357749,-0.375069875231675,-0.23941728106017168,-0.2340080389722085,-0.2644983822107554,-0.06744514713575542,-0.25171063735403637,-0.5602215640072995,-0.7091103220737136,6.4,-0.17192233294426354,-0.2887914917850289,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Need to Talk About Kevin ,0.09017514561020494,1.8184798457793585,-0.20665407210225897,-0.299036121385966,-0.37433633896452184,-0.3626024570067545,-0.40897292963951576,-0.04859936634466407,-0.7079031183550841,7.5,-0.17192233294426354,1.35226148869456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Mighty Macs ,-0.4829609859357749,-1.0444251209813653,-0.2586118883284438,-0.4290922862134811,-0.28610950149090825,-0.1601170429754702,-0.45954603336878375,-0.6744869927645647,-0.7057438235210386,6.5,-0.17192233294426354,-0.39208405509921557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mother and Child ,0.6633112771561848,-0.020230949774007818,-0.21724420025027116,-0.10395187414469345,-0.23018794541546123,0.02361972160847297,-0.12765344135844167,-0.6174205730185367,-0.7168994309552511,7.2,-0.181689453081203,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
March or Die ,-0.13026182806132577,-1.2702317099089717,-0.25728812230994225,-0.43149832526279014,-0.272741798843391,-0.20297109885510708,-0.47960634591275225,-0.6672211010311021,-0.7184782945106946,6.3,-0.1629410730482273,-0.4237329340084648,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Les visiteurs ,-0.13026182806132577,-1.1895864995776837,-0.2566262393006915,-0.4872273918913803,-0.42780714955459065,-0.38295813354958197,-0.5848701964724187,-0.5198945389939296,-0.7227731194806185,7.0,0.021174754820516107,-0.4294531758261365,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Somewhere ,-0.5711357754043871,1.1088019948640242,-0.2592737713376945,-0.4793589939193157,-0.39126876231804364,-0.34706786175038606,-0.560111547569468,-0.44425236319209643,-0.7074775870970641,6.3,-0.17192233294426354,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chairman of the Board ,-0.6593105648729994,-1.221844583710199,-0.24504328663880318,-0.4290922862134811,-0.26427558716663013,-0.07655163401017825,-0.3210242962230644,-0.6478100326044791,-0.7284034202749404,2.3,-0.15845044310020917,-0.39550682274421584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hesher ,-0.17434922279563192,-0.23797301766848541,-0.24007916406942245,1.0015255268891845,4.016062800568382,0.11736296884517866,1.7777067182453878,-0.3904410099069536,-0.7273120909339995,7.1,-0.17192233294426354,0.46140415643421184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Heart of Me ,-0.6152231701386933,-1.0041025158157213,-0.2576190638145676,-0.44430885749830035,-0.36007745614050346,-0.375994349469141,-0.5301794496420204,-0.6688718373829563,-0.7299874662525143,6.7,-0.17192233294426354,-0.4249051147088073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Freeheld ,-0.30661140699855033,-0.2460375387016142,-0.25728812230994225,-0.03892379173093593,-0.2170430378120693,0.09700729230235114,-0.08626584916246455,-0.6430368190569489,-0.7251640771735417,6.5,-0.17192233294426354,-0.4294531758261365,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Extra Man ,-0.08617443332701963,-0.47990864866234945,-0.2493455261989331,-0.46329705756311756,-0.35005167915486557,-0.2533246145136804,-0.4891085992230531,-0.6545654556668865,-0.7263080610686139,5.9,-0.17192233294426354,-0.386504474965585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca$h ,0.3546995140160418,-1.100876768213267,-0.2592737713376945,1.196609774130457,-0.24957111425436118,-0.18422244940776594,0.869027350299783,-0.6311037851881234,-0.7321293813615148,6.0,-0.17192233294426354,-0.39691343958462694,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wah-Wah ,-0.5711357754043871,-0.9234573054844334,-0.07593217777523348,-0.43715576843278703,-0.2531358349603658,-0.1199413655883106,-0.46192159669635896,-0.6642046952475934,-0.729457255793894,6.9,-0.17192233294426354,-0.414871247913875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pale Rider ,0.22243732981312334,-1.0121670368488502,5.035790302668401,0.5463289499928818,-0.33846633686035066,-0.2752873181519943,0.31224809661232034,-0.42036640706466394,-0.14010853189425845,7.3,-0.17237139593906536,-0.4294531758261365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dazed and Confused ,-0.3506988017328565,-0.09281163907216702,-0.2592737713376945,0.41627278516536675,-0.2170430378120693,0.0177272889250229,0.3879493813177172,0.11386888977939592,-0.6183653661345193,7.7,-0.17237139593906536,0.03941910431088892,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aimee & Jaguar ,0.6633112771561848,-0.8105540110206302,-0.25795000531919304,-0.48261039804000355,-0.42513360902508723,-0.38456516064506835,-0.5786409415245547,-0.6477437379718746,-0.7195218367658034,7.3,-0.1359972933601185,-0.3972416501807228,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
The Chumscrubber ,-0.08617443332701963,-0.7218442796562133,-0.2582809468238184,-0.4479504301134708,-0.2845499361820312,-0.17029488124688397,-0.4843574725679027,-0.5738517404708026,-0.7320853594055731,7.0,-0.1728204589338672,-0.38256594781243397,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shade ,-0.3947861964671626,-1.1170058102795246,-0.2592737713376945,-0.4785136288479368,-0.42134609327495737,-0.3593884028157817,-0.5703528650261257,-0.6104994133746179,-0.7326412529175136,6.4,-0.1728204589338672,-0.4100887506564773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
House at the End of the Street ,-0.3947861964671626,0.4878338753131065,-0.2549715317775646,1.7168344334405174,-0.2339754611655911,-0.2640381284835896,1.2892908980959232,-0.29497010949308866,-0.2802973739780385,5.6,-0.17237139593906536,0.03941910431088892,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Incendies ,1.2805348034364707,0.5039629173793642,-0.0021322222437735387,-0.4856016898310364,-0.42513360902508723,-0.3727802952781682,-0.5781130385628713,-0.14870426157758962,-0.634627620670554,8.2,-0.1728204589338672,1.3053742606808576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Remember Me, My Love ",0.6633112771561848,-1.0282960789151077,-0.21790608325952193,-0.49021868368241317,-0.43337702565772285,-0.3979570531074549,-0.5892517910543907,-0.6583840265049107,-0.7295893216617191,6.5,-0.1809035928402998,-0.41623097752627236,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Elite Squad ,0.22243732981312334,-0.17345684940345502,-0.16197696897783254,-0.4560789404151905,-0.43114907521646995,-0.39581435031347306,-0.5610617729004982,-0.14064946371613235,-0.732678990112916,8.1,-0.18539422278831794,0.08630633232459146,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Annabelle ,-0.4829609859357749,0.8668663638701601,-0.24603611115267932,-0.4290922862134811,-0.3460413683606104,-0.24314677624226666,-0.4735882521495617,-0.14028484323680712,0.47353372628692,5.4,-0.1741676479182726,1.680472084790478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Bran Nue Dae ,-0.9679223280131424,-1.0524896420144942,-0.2582809468238184,-0.49112907683620577,-0.429589509907593,-0.38349380924807747,-0.5843422935107353,-0.6727036671475014,-0.731219193421722,6.3,-0.1741676479182726,-0.406994193607573,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Boyz n the Hood ,0.09017514561020494,-0.8024894899875014,-0.15701284640845184,-0.4923646104020672,-0.4340454107900987,-0.39581435031347306,-0.5906243387547675,-0.057814320276701595,0.09043866030100657,7.8,-0.17641296289228167,-0.4294531758261365,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Bamba ,-0.08617443332701963,-1.173457457511426,-0.2569571808053169,-0.4486657390200221,-0.42580199415746306,-0.37653002516763645,-0.5468083929350468,-0.5399751832098588,0.043358030228288,6.8,-0.1741676479182726,-0.4294531758261365,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dressed to Kill ,-0.2625240122642442,-0.3428117910991598,-0.2592737713376945,-0.44508919448726547,-0.3135132919183185,-0.1269051496687516,-0.46730620690552943,-0.5228910563876569,-0.2761256386917525,7.1,-0.1741676479182726,-0.4294531758261365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
The Adventures of Huck Finn ,-0.08617443332701963,-1.2057155416439413,-0.19043793837561532,-0.43715576843278703,-0.2555865804457439,-0.034768929527532286,-0.34071507669385453,-0.63958286869825,-0.38772531982340447,6.2,-0.1741676479182726,-0.4111202696727788,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Go ,-0.3506988017328565,-0.21377945456909903,-0.1871285233293615,-0.43559509445485683,-0.31440447209481964,-0.20243542315661162,-0.4655641271319743,-0.2876246642005005,-0.4916785661590199,7.3,-0.1741676479182726,-0.4294531758261365,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friends with Money ,-0.9679223280131424,-0.42345700143044784,-0.21558949272714426,-0.4658331527772541,-0.38859522178854017,-0.30742786006172196,-0.5360391725167059,-0.5512054939730758,-0.5414298472427864,5.9,-0.1741676479182726,-0.40530625339907966,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
